experiment,config_name,dataset,condition,condition_value,model,seed,n_train,n_test,treated_fraction_train,fit_seconds,pehe,abs_ate_error,cate_mae,cate_bias,ate_true,ate_hat,policy_value,policy_regret,optimal_policy_value,pehe_tau_q1,pehe_tau_q2,pehe_tau_q3,pehe_tau_q4,diag_treated_fraction,diag_ps_min,diag_ps_max,diag_ps_frac_below_0.1,diag_ps_frac_above_0.9,diag_ps_ks_treated_vs_control,diag_smd_mean,diag_smd_max,diag_smd_frac_above_0.1,diag_true_ps_min,diag_true_ps_max,error
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,s_learner,10,2000,2000,0.4945,1.7979044914245605,0.5905673418917238,0.4353287651864035,0.469097070343895,-0.43532876518640345,1.0102761104198241,0.5749473452334206,1.0149745871857552,0.006358335340888255,1.0213329225266434,0.24737622795744102,0.3958887201696128,0.5175680110417383,0.9535615440371626,0.4945,0.027591771242000646,0.9763142187154301,0.022,0.017,0.3785388031951866,0.11058039073535975,0.5904365694326016,0.2,0.034386486017649716,0.9738601279717383,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,s_learner,11,2000,2000,0.485,1.7814414501190186,0.4755194847998435,0.2809921638228414,0.34972710738738544,-0.28099216382284126,1.004209171295834,0.7232170074729927,1.023021766859978,0.00494035317045638,1.0279621200304343,0.20428474226686663,0.3278869380980971,0.3935171601879286,0.7748401552813825,0.485,0.030366338101620018,0.9695850252982309,0.018,0.012,0.36369732759483536,0.11056061217099941,0.5745972347548176,0.25,0.02335924492611696,0.9659980123959844,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,s_learner,12,2000,2000,0.4995,1.814173936843872,0.614817940487078,0.4359637521042359,0.47031971317039706,-0.4359637521042358,1.0076912717470716,0.5717275196428357,1.0093682764754046,0.006964080512412929,1.0163323569878175,0.23582746257783127,0.38703756169073267,0.4822786981177366,1.0363392257632362,0.4995,0.02827685261611543,0.9885055248206732,0.031,0.036,0.421993421993422,0.10577004751833623,0.6983956475246054,0.2,0.040759956163083894,0.9790636568070907,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,s_learner,13,2000,2000,0.501,1.791555643081665,0.4838484312137291,0.30254474710728896,0.3651141579497415,-0.3025447471072888,0.9934729095450703,0.6909281624377813,0.9676579242674582,0.004322483378307318,0.9719804076457655,0.22077254919328457,0.3371937307433722,0.3697272040697199,0.7983100159667295,0.501,0.029797982132540864,0.9680958843119472,0.009,0.01,0.33170132680530723,0.09860889392293262,0.5433266313618397,0.15,0.02854443844361873,0.9794365695399461,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,s_learner,14,2000,2000,0.504,1.8368616104125977,0.564913687359449,0.32824310184027083,0.39146716916541685,-0.32824310184027083,0.9864716718243007,0.6582285699840299,0.8480276279705867,0.005603539114980349,0.8536311670855671,0.20576734985827705,0.30547822862613505,0.36032464353320176,1.0054943547800796,0.504,0.026168134819385156,0.9728339103810405,0.0285,0.0225,0.40890616999487966,0.11686818516322106,0.6312584881353379,0.15,0.02434791943468717,0.9664973002302226,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,s_learner,15,2000,2000,0.5215,1.839982509613037,0.5012935207020659,0.36280620725818347,0.3959441121253453,-0.3628062072581835,0.9872567721697856,0.6244505649116021,1.0531115560808162,0.0034540521878259067,1.056565608268642,0.19108254538327304,0.31127027660487944,0.4175728890297317,0.8351119288400957,0.5215,0.037102515922878956,0.9651806227952491,0.01,0.016,0.371492890354265,0.09627517763497498,0.6111511999687926,0.15,0.027938846745364655,0.9594469453739467,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,s_learner,16,2000,2000,0.4965,1.8731768131256104,0.6539569630530301,0.38951630895957956,0.4731484494761605,-0.3895163089595798,1.003893844164219,0.6143775352046393,1.0089646111683879,0.012425054912820643,1.0213896660812085,0.28244296283786274,0.3382224035788024,0.45103741737145836,1.1458776831293125,0.4965,0.018099334507720503,0.9792576526507237,0.03,0.0315,0.40525785763502414,0.11553145485936378,0.7482541978535057,0.25,0.03181518901303306,0.9629198231247029,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,s_learner,17,2000,2000,0.4925,1.8123059272766113,0.5739313437283969,0.387445571121269,0.4283462109427125,-0.3874455711212689,0.9793423811024536,0.5918968099811847,0.8954188399998178,0.005615439240546638,0.9010342792403644,0.22782693459049821,0.3861575049608788,0.4848699279794236,0.938864831290558,0.4925,0.026105301253780168,0.9739059966570436,0.0175,0.012,0.3656222650096272,0.09827040729878243,0.5912218839904231,0.15,0.02369437964679253,0.9690666264366539,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,s_learner,18,2000,2000,0.514,1.9132378101348877,0.587009388736664,0.38393025151936444,0.42363441144281483,-0.38393025151936444,0.9985727292068496,0.6146424776874851,1.0727596667253678,0.006709130019343812,1.0794687967447116,0.22192485506489698,0.30233651513246157,0.4259268399761738,1.0277394646357907,0.514,0.030865142260502444,0.9682530219498647,0.017,0.0255,0.3949656530720085,0.10901040600335313,0.6484246353759319,0.2,0.04548582124628716,0.9568863136044911,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,s_learner,19,2000,2000,0.49,1.8122990131378174,0.5201928693460859,0.31283991546134615,0.3668328120238781,-0.3128399154613463,1.0013442425231096,0.6885043270617635,0.9266027137097171,0.004893144658602244,0.9314958583683194,0.19206329690147894,0.319057449235129,0.3944664530236261,0.8877571384021211,0.49,0.028639032735851253,0.9603535998158355,0.011,0.0115,0.3667066826730692,0.10183948103512781,0.5686019813182949,0.2,0.02597494661414801,0.964467516427441,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,s_learner,20,2000,2000,0.4815,1.9589447975158691,0.5715760690141202,0.3923372307704729,0.4438811975419377,-0.39233723077047317,0.9972729066129272,0.6049356758424543,1.0283461430076821,0.005895432902155884,1.034241575909838,0.2392992698429543,0.38630109935486007,0.4931095362363507,0.9258223998376597,0.4815,0.045887744475715864,0.9605413717677646,0.0205,0.021,0.36713560864823946,0.10814924866513102,0.608090504467289,0.2,0.06087925632310017,0.9557405797190407,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,s_learner,21,2000,2000,0.485,1.9483697414398193,0.4652541867045092,0.26676365150850323,0.34722129201566576,-0.26676365150850323,0.9942709486025046,0.7275072970940014,0.9821313223968604,0.0041135201748475625,0.986244842571708,0.21625276848105146,0.3219261435471926,0.41482129853824684,0.7371346020154346,0.485,0.023477663499994285,0.9779659564066838,0.024,0.014,0.36293664297868083,0.1018585086015494,0.6105872151172923,0.15,0.032872322840714174,0.9759708490075967,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,s_learner,22,2000,2000,0.4845,1.908130407333374,0.591052393743447,0.38456003734150024,0.43598313350048806,-0.38456003734150024,1.005694401834314,0.6211343644928137,1.0303698004627497,0.006238374491791321,1.036608174954541,0.21991090157859475,0.39450375766224893,0.4713912681415618,0.985478554549301,0.4845,0.034219647218210955,0.9715700675033144,0.019,0.012,0.39171643949835794,0.11215321185551727,0.5721118836119686,0.15,0.03711008186248405,0.9579292297150516,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,s_learner,23,2000,2000,0.5095,1.949843168258667,0.5356880554578058,0.357701559847892,0.40706067626720405,-0.3577015598478922,0.9863786558371623,0.6286770959892704,0.9831884143498398,0.005469726675747633,0.9886581410255875,0.20555649805417367,0.3003608571819354,0.42827587032235936,0.9121164572141673,0.5095,0.03343433008754991,0.9807621761707214,0.0125,0.0145,0.35997595131842597,0.10462234707657854,0.5771773054928375,0.2,0.025464782350892595,0.9732012578498234,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,s_learner,24,2000,2000,0.4985,1.824702262878418,0.48747219913645556,0.31327687364841383,0.37337098758585924,-0.3132768736484137,0.9987093506981598,0.685432477049746,0.9558606545829806,0.012409543181654548,0.9682701977646352,0.23828979630497446,0.3493502394345967,0.41518566283841396,0.7741510371245908,0.4985,0.02606832422755538,0.9746277408550127,0.025,0.0215,0.38979050811457305,0.11282957453595018,0.5910811456998403,0.25,0.03061599735796627,0.9782816224506061,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,s_learner,25,2000,2000,0.494,1.939485788345337,0.5718826159462563,0.35085378069263873,0.40792464691433294,-0.3508537806926389,0.9991239276584803,0.6482701469658416,0.9587831508586084,0.008488645553145768,0.9672717964117542,0.22973374475443573,0.326209635677624,0.44010979833103997,0.9774006093774037,0.494,0.03541556417481448,0.9655634999167437,0.0085,0.0085,0.3181378118449057,0.10049890231683926,0.600592811033575,0.15,0.03899025445080996,0.9756290023588512,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,s_learner,26,2000,2000,0.5015,1.8832709789276123,0.7065454397411135,0.5096171224889499,0.5592395925828614,-0.5096171224889496,1.0171306539049356,0.5075135314159858,1.0193232318134815,0.005833425485214816,1.0251566572986963,0.23800146265013564,0.4479118078690567,0.5943930496563672,1.1773924801628075,0.5015,0.02970454911521404,0.9676002971135022,0.0275,0.023,0.3818444365999294,0.10436878847557915,0.6772436761102943,0.15,0.033894051748721864,0.9581517856447924,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,s_learner,27,2000,2000,0.5025,1.8627490997314453,0.5559526315068195,0.38854160271485005,0.43189021188004867,-0.3885416027148501,0.9959384935616975,0.6073968908468474,0.9560792108366859,0.006544010678047885,0.9626232215147338,0.22505365641058458,0.3869046322312939,0.5169366689925522,0.8767927072361563,0.5025,0.018838961581934238,0.9719022664894751,0.0185,0.014,0.35241381034525865,0.1148452780017188,0.6144849196634338,0.25,0.017249130780206557,0.9643938427362861,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,s_learner,28,2000,2000,0.5155,1.865556240081787,0.5042578166091711,0.2625553972221978,0.3660099658139352,-0.2625553972221978,0.9766359953808899,0.7140805981586921,0.8436998893700872,0.004287772882600405,0.8479876622526876,0.26478149627262265,0.28424831087201285,0.3719328593845518,0.8531491004237559,0.5155,0.054322568352990576,0.9714135389687693,0.007,0.008,0.33972147233491384,0.09347980992333009,0.5192338131723825,0.15,0.04987510113925712,0.9689901252091718,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,s_learner,29,2000,2000,0.499,1.8896193504333496,0.4944000258792623,0.3020954356735005,0.3602406050452692,-0.3020954356735005,0.9856623929546574,0.6835669572811569,0.8792186966357048,0.00894306374999998,0.8881617603857048,0.1960358889390993,0.2756859430669028,0.39974889829438925,0.8387452245546632,0.499,0.012072386528027395,0.9788842501699636,0.0265,0.021,0.3819295277181109,0.11317612905105323,0.6367503934939059,0.25,0.027173964070335486,0.9682146497692586,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,0,2000,2000,0.5015,1.7968740463256836,0.9324565704275815,0.15966248098674718,0.739936533093013,-0.1596624809867472,0.988634815670337,0.8289723346835898,0.8441113214075917,0.13052992836855015,0.9746412497761419,0.9819102428305805,0.9467731375529519,0.8238590047758202,0.9688293266703859,0.5015,0.028614529247713533,0.9742087337563412,0.0235,0.025,0.3961445653010877,0.10901961827433163,0.6463457674163098,0.25,0.030255797901506145,0.9618833171064568,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,1,2000,2000,0.504,1.8086028099060059,0.8454711099550226,0.09648770815605545,0.6654020799011006,-0.09648770815605545,0.9947717733296532,0.8982840651735977,0.9649499205189143,0.09894933026294206,1.0638992507818563,0.8329531957461858,0.8009689356874615,0.8001136662537982,0.9400752363019295,0.504,0.0400474627699318,0.9516231435316647,0.015,0.0165,0.377192140296979,0.10720741637231476,0.5475038568343314,0.15,0.04823166296560886,0.9599710610726617,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,2,2000,2000,0.507,1.861149549484253,0.9332154237233103,0.0754340456789705,0.7491062654092373,-0.07543404567897054,0.9804604494287746,0.9050264037498041,0.8182531747936337,0.11939327970524483,0.9376464544988785,0.894401151296585,0.8534222534996206,0.9132064889385382,1.0589310906059137,0.507,0.03065240216029745,0.9766421970155198,0.016,0.0225,0.3726110317622254,0.10434600355279218,0.5970206145257971,0.15,0.038529832493794255,0.9659987332756537,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,3,2000,2000,0.4975,1.83211088180542,0.9092445050134348,0.16064406577394108,0.7229508404409091,-0.16064406577394125,1.0087926713972664,0.8481486056233253,0.7742020475452336,0.12831636848208217,0.9025184160273158,0.9160898410778934,0.8803827057648022,0.9062286628050739,0.933465363451241,0.4975,0.02710922010657526,0.9708120361692915,0.0225,0.018,0.3667641691042276,0.11446476020211335,0.6809082392728507,0.2,0.028289045013268385,0.9593894594492443,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,4,2000,2000,0.4795,1.8387587070465088,0.964904050695261,0.24564107063803564,0.7629642970536133,-0.2456410706380356,0.9903193784566898,0.7446783078186542,0.7591825807103693,0.1631530029741799,0.9223355836845492,0.9083278394386971,0.9624794193330326,0.9201491806052065,1.0611591290117777,0.4795,0.012552305516356348,0.9771045164612736,0.0195,0.0095,0.3662927380927339,0.1000328571608901,0.5569797449163424,0.2,0.017193404491357145,0.9769899468579579,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,5,2000,2000,0.5025,1.7945380210876465,0.9008312697322725,0.03541134266632229,0.7131987735011593,0.03541134266632244,0.9664879542782492,1.0018992969445715,0.8872813357351158,0.09298707446241472,0.9802684101975305,0.892738935685583,0.9044015657616475,0.8314487466328944,0.9694100723590995,0.5025,0.015963375239138947,0.9603199240263416,0.0305,0.016,0.37606440161004023,0.1152547001794896,0.6098531315723713,0.15,0.027943533029464323,0.9320319340477532,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,6,2000,2000,0.492,1.780836582183838,0.9045510485274187,0.14227986919518798,0.7071788918398828,-0.14227986919518804,1.003619649399195,0.8613397802040069,0.9225240654834126,0.11340941254729753,1.0359334780307101,0.8976971210539405,0.9302558920780118,0.7734119193212924,1.0017226436122795,0.492,0.032312212231972906,0.9655440861709046,0.015,0.0115,0.3553869790666411,0.09680856401643036,0.5423450155934014,0.15,0.026336015377497433,0.9561696257484746,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,7,2000,2000,0.5055,1.7855968475341797,0.8895373938066508,0.2456346477440121,0.6860816871067172,-0.2456346477440121,0.9985860310672204,0.7529513833232083,0.8792443108544019,0.12300655367791613,1.002250864532318,0.8642870780786908,0.7998201593925647,0.8467699560435955,1.0302345853050618,0.5055,0.028966682825451964,0.9582037089304637,0.009,0.0205,0.38823397631113366,0.11654949019167812,0.5358975997063444,0.25,0.02971233266409221,0.9656940169490835,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,8,2000,2000,0.4925,1.8288030624389648,0.9089974148511029,0.09143215286786144,0.7171989517556717,-0.09143215286786142,1.0063284488837538,0.9148962960158924,0.924372153250017,0.11758834371559101,1.041960496965608,0.8740770712551382,0.9137753137510365,0.8327858066173427,1.0062688262119066,0.4925,0.026265791169016634,0.9673170564827458,0.0175,0.0165,0.376034607786752,0.10186432388624574,0.5277392885616098,0.2,0.02879480163107263,0.9655988709120248,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,9,2000,2000,0.4895,1.8071255683898926,0.9053577917663791,0.17281977120854852,0.7121404533869523,-0.17281977120854858,1.000148146210073,0.8273283750015245,0.7815849214361386,0.12568577856897134,0.9072707000051099,0.9144817852378344,0.8671098123203902,0.8852432337726547,0.9523019370735478,0.4895,0.033181406310617716,0.971011923266994,0.022,0.013,0.37151583848477177,0.11280238399758895,0.5776465505594623,0.25,0.035819472134631776,0.9654650696119208,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,10,2000,2000,0.4945,1.826979160308838,0.8621942635188714,0.14536614491945465,0.683243304701773,-0.14536614491945457,1.0102761104198241,0.8649099655003695,0.9105117479330489,0.11082117459359453,1.0213329225266434,0.8622976161655648,0.8366473349591955,0.8122556062276424,0.9328561949153907,0.4945,0.027591771242000646,0.9763142187154301,0.022,0.017,0.3785388031951866,0.11058039073535975,0.5904365694326016,0.2,0.034386486017649716,0.9738601279717383,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,11,2000,2000,0.485,1.8362853527069092,0.949929273471435,0.03407017468465601,0.7464358864747344,-0.03407017468465591,1.004209171295834,0.9701389966111781,0.923459452965746,0.10450266706468825,1.0279621200304343,0.9386609278677183,0.9084167004142862,1.0023353624745048,0.9478824190942206,0.485,0.030366338101620018,0.9695850252982309,0.018,0.012,0.36369732759483536,0.11056061217099941,0.5745972347548176,0.25,0.02335924492611696,0.9659980123959844,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,12,2000,2000,0.4995,1.8133344650268555,0.8812983521069256,0.16820282713350432,0.6832584258649522,-0.16820282713350437,1.0076912717470716,0.8394884446135673,0.9035742320801676,0.11275812490764991,1.0163323569878175,0.904505512733321,0.8552636471811588,0.7818444386466333,0.9725534878392427,0.4995,0.02827685261611543,0.9885055248206732,0.031,0.036,0.421993421993422,0.10577004751833623,0.6983956475246054,0.2,0.040759956163083894,0.9790636568070907,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,13,2000,2000,0.501,1.8732314109802246,0.8682957878273281,0.004597391727934719,0.6907108196269982,-0.004597391727934543,0.9934729095450703,0.9888755178171356,0.8808522752009423,0.0911281324448232,0.9719804076457655,0.8904147497988258,0.8174193518074198,0.8453049302758545,0.91662263343073,0.501,0.029797982132540864,0.9680958843119472,0.009,0.01,0.33170132680530723,0.09860889392293262,0.5433266313618397,0.15,0.02854443844361873,0.9794365695399461,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,14,2000,2000,0.504,1.847938060760498,0.8872004410456882,0.10506572011030813,0.6977373259801891,-0.10506572011030807,0.9864716718243007,0.8814059517139926,0.7391137293589313,0.1145174377266358,0.8536311670855671,0.8987450380435197,0.8329077989203877,0.8393693573753751,0.970813847941845,0.504,0.026168134819385156,0.9728339103810405,0.0285,0.0225,0.40890616999487966,0.11686818516322106,0.6312584881353379,0.15,0.02434791943468717,0.9664973002302226,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,15,2000,2000,0.5215,1.8612706661224365,0.9289724887173991,0.09114536793085726,0.7337050681082132,-0.09114536793085716,0.9872567721697856,0.8961114042389283,0.9381641848328387,0.1184014234358034,1.056565608268642,0.8825949804469696,0.9259401828875797,0.8947920789009309,1.0074559806340286,0.5215,0.037102515922878956,0.9651806227952491,0.01,0.016,0.371492890354265,0.09627517763497498,0.6111511999687926,0.15,0.027938846745364655,0.9594469453739467,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,16,2000,2000,0.4965,1.8245973587036133,0.9390291147938247,0.17236038517822194,0.732595381179869,-0.17236038517822197,1.003893844164219,0.831533458985997,0.895377758936454,0.12601190714475452,1.0213896660812085,0.8959470530647915,0.8514008131503347,0.8321208235889899,1.1432730129513868,0.4965,0.018099334507720503,0.9792576526507237,0.03,0.0315,0.40525785763502414,0.11553145485936378,0.7482541978535057,0.25,0.03181518901303306,0.9629198231247029,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,17,2000,2000,0.4925,1.899702548980713,0.8928885595482197,0.1793980045204141,0.7086922070771716,-0.17939800452041402,0.9793423811024536,0.7999443765820395,0.7688016637397984,0.13223261550056598,0.9010342792403644,0.8656802098465476,0.8604455945658874,0.8567948938520321,0.9824121243295288,0.4925,0.026105301253780168,0.9739059966570436,0.0175,0.012,0.3656222650096272,0.09827040729878243,0.5912218839904231,0.15,0.02369437964679253,0.9690666264366539,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,18,2000,2000,0.514,1.8203752040863037,0.924046385214979,0.10312007002896106,0.7278419791793282,-0.10312007002896088,0.9985727292068496,0.8954526591778885,0.9501017929669868,0.1293670037777248,1.0794687967447116,0.8943942114038701,0.8802308454010465,0.8582144907145796,1.0507937140346821,0.514,0.030865142260502444,0.9682530219498647,0.017,0.0255,0.3949656530720085,0.10901040600335313,0.6484246353759319,0.2,0.04548582124628716,0.9568863136044911,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,19,2000,2000,0.49,1.8487257957458496,0.8417405431911308,0.06291319160437181,0.6604194217801491,-0.06291319160437191,1.0013442425231096,0.9384310509187378,0.8331068045587307,0.09838905380958873,0.9314958583683194,0.7858751217191094,0.7850526887829294,0.8440153522590885,0.9422522073497279,0.49,0.028639032735851253,0.9603535998158355,0.011,0.0115,0.3667066826730692,0.10183948103512781,0.5686019813182949,0.2,0.02597494661414801,0.964467516427441,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,20,2000,2000,0.4815,1.8267707824707031,0.9032740506297483,0.14874362205098235,0.7149127159716138,-0.14874362205098246,0.9972729066129272,0.8485292845619449,0.9132710478012012,0.12097052810863684,1.034241575909838,0.9643058087247242,0.8576348841688176,0.8282459577721627,0.9550923454383142,0.4815,0.045887744475715864,0.9605413717677646,0.0205,0.021,0.36713560864823946,0.10814924866513102,0.608090504467289,0.2,0.06087925632310017,0.9557405797190407,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.5,t_learner,21,2000,2000,0.485,1.828099250793457,0.9661411973425817,0.08671466784962789,0.7637176156444444,-0.08671466784962795,0.9942709486025046,0.9075562807528768,0.8517927008477068,0.13445214172400122,0.986244842571708,0.890266170399151,0.9914132578475122,0.9276909997346048,1.0476786529411826,0.485,0.023477663499994285,0.9779659564066838,0.024,0.014,0.36293664297868083,0.1018585086015494,0.6105872151172923,0.15,0.032872322840714174,0.9759708490075967,
